"HP4291B REV1.02"
"DATE: Oct 17 1992"



"CHANNEL: 1"
"MEASURE PARAMETER: IMPEDANCE MAG"
"NUMBER of POINTS: 201"
"SWEEP DELAY TIME:  0 s"
"POINT DELAY TIME:  0 s"
"SWEEP TYPE: LIN FREQ"
"POINT AVERAGE: OFF"
"OSC LEVEL:  50 mV"
"DC BIAS: OFF"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
5.182500000000E+07	-5.539094E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.230000000000E+07	-5.249798E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.277500000000E+07	-4.925859E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.325000000000E+07	-4.570391E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.372500000000E+07	-4.141868E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.420000000000E+07	-3.662782E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.467500000000E+07	-3.068013E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.515000000000E+07	-2.439870E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.562500000000E+07	-1.771720E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.610000000000E+07	-9.691977E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.657500000000E+07	-1.965090E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.705000000000E+07	6.682663E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.752500000000E+07	1.442148E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.800000000000E+07	2.197270E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.847500000000E+07	2.845229E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.895000000000E+07	3.462391E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.942500000000E+07	3.964549E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.990000000000E+07	4.442909E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.037500000000E+07	4.811976E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.085000000000E+07	5.194455E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.132500000000E+07	5.468359E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.180000000000E+07	5.736968E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.227500000000E+07	5.947095E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.275000000000E+07	6.161980E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.322500000000E+07	6.342862E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.370000000000E+07	6.515211E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.417500000000E+07	6.648859E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.465000000000E+07	6.775681E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.512500000000E+07	6.871386E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.560000000000E+07	6.992169E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.607500000000E+07	7.080309E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.655000000000E+07	7.179815E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.702500000000E+07	7.253898E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.750000000000E+07	7.330220E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.797500000000E+07	7.393383E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.845000000000E+07	7.462340E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.892500000000E+07	7.512535E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.940000000000E+07	7.574838E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.987500000000E+07	7.623165E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.035000000000E+07	7.669060E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.082500000000E+07	7.715048E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.130000000000E+07	7.758513E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.177500000000E+07	7.800473E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.225000000000E+07	7.838605E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.272500000000E+07	7.865535E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.320000000000E+07	7.903278E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.367500000000E+07	7.930807E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.415000000000E+07	7.956475E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.462500000000E+07	7.979522E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.510000000000E+07	8.009539E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.557500000000E+07	8.034090E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.605000000000E+07	8.048739E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.652500000000E+07	8.075461E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.700000000000E+07	8.097337E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.747500000000E+07	8.121091E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.795000000000E+07	8.140884E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.842500000000E+07	8.160155E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.890000000000E+07	8.181265E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.937500000000E+07	8.202702E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.985000000000E+07	8.211897E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.032500000000E+07	8.231049E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.080000000000E+07	8.242438E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.127500000000E+07	8.262325E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.175000000000E+07	8.273472E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.222500000000E+07	8.288811E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.270000000000E+07	8.304120E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.317500000000E+07	8.319244E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.365000000000E+07	8.325331E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.412500000000E+07	8.343233E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.460000000000E+07	8.347524E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.507500000000E+07	8.366392E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.555000000000E+07	8.366962E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.602500000000E+07	8.385406E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.650000000000E+07	8.391679E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.697500000000E+07	8.400382E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.745000000000E+07	8.406254E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.792500000000E+07	8.422128E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.840000000000E+07	8.426798E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.887500000000E+07	8.441372E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.935000000000E+07	8.445200E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.982500000000E+07	8.451015E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.030000000000E+07	8.464229E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.077500000000E+07	8.470327E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.125000000000E+07	8.474477E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.172500000000E+07	8.485004E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.220000000000E+07	8.495376E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.267500000000E+07	8.501369E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.315000000000E+07	8.506210E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.362500000000E+07	8.516026E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.410000000000E+07	8.518632E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.457500000000E+07	8.529489E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.505000000000E+07	8.530249E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.552500000000E+07	8.542107E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.600000000000E+07	8.543908E+01	0.000000E+00	0.000000E+00	0.000000E+00
